generation,member,mean_conc,ar_rate,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
11,gen=11_member=1087_pso,0.138259,6.25129,3,0.0187837,0.484844,0.484844,1,-999
11,gen=11_member=1088_pso,0.0658577,6.69464,2,0.0194024,0.467455,0.467455,1,-999
11,gen=11_member=1089_pso,0.0839386,6.55657,2,0.00871135,2.48552,2.48552,1,-999
11,gen=11_member=1091_pso,0.0854643,6.53911,1,0.0960621,0.489566,0.489566,1,-999
11,gen=11_member=1092_pso,0.171211,6.10048,3,0.0802581,0.490017,0.490017,1,-999
11,gen=11_member=1093_pso,0.0907764,6.50991,1,0.00810254,0.486982,0.486982,1,-999
11,gen=11_member=1094_pso,0.0310149,7.05184,3,0.0096889,0.475411,0.475411,1,-999
11,gen=11_member=1095_pso,0.131703,6.11044,1,0.0448351,86.4874,86.4874,1,-999
11,gen=11_member=1098_pso,0.156293,6.16546,3,0.0717772,0.485375,0.485375,1,-999
11,gen=10_member=987_pso,0.246036,5.81771,1,1e+30,14.4698,14.4698,1,-999
11,gen=10_member=939_pso,9.76148e-05,8,1,1e+30,15.3844,15.3844,1,-999
11,gen=10_member=995_pso,0.199351,5.84167,1,0.188417,38.4715,38.4715,1,-999
11,gen=8_member=788_pso,0.242803,5.82685,1,0.177955,14.4715,14.4715,1,-999
11,gen=10_member=964_pso,0.0601037,6.57337,1,0.0767072,10.4829,10.4829,1,-999
11,gen=10_member=929_pso,0.133755,6.14474,2,0.175298,60.4863,60.4863,1,-999
11,gen=9_member=833_pso,0.16302,6.12986,2,0.123278,5.49025,5.49025,1,-999
11,gen=6_member=569_pso,0.0823514,6.56696,2,0.0384925,0.483105,0.483105,1,-999
11,gen=10_member=992_pso,0.0436759,6.71103,1,0.125613,10.4635,10.4635,1,-999
11,gen=10_member=972_pso,0.0986015,6.47227,1,0.0217369,0.485715,0.485715,1,-999
11,gen=6_member=528_pso,0.0945761,6.49318,1,0.0272319,2.48546,2.48546,1,-999
11,gen=10_member=938_pso,0.0883683,6.52681,1,0.0152269,1.49005,1.49005,1,-999
11,gen=9_member=846_pso,0.187344,6.03216,2,0.0264595,0.491836,0.491836,1,-999
11,gen=8_member=700_pso,0.0226444,7.15495,1,0.025894,0.472904,0.472904,1,-999
11,gen=9_member=881_pso,0.13128,6.15383,1,0.0170944,60.4864,60.4864,1,-999
11,gen=9_member=808_pso,0.0919041,6.49768,1,0.0154495,2.48557,2.48557,1,-999
11,gen=9_member=803_pso,0.183315,6.04278,2,0.0243633,5.49014,5.49014,1,-999
11,gen=7_member=629_pso,0.103006,6.44355,2,0.0146365,0.486559,0.486559,1,-999
11,gen=9_member=851_pso,0.122129,6.3354,3,0.0282868,8.48683,8.48683,1,-999
11,gen=4_member=311_pso,0.0173692,7.18439,1,0.0221196,1.47598,1.47598,1,-999
11,gen=5_member=436_pso,0.0275053,7.09081,3,0.100986,0.474931,0.474931,1,-999
11,gen=9_member=842_pso,0.179709,6.06028,2,0.020584,0.489935,0.489935,1,-999
11,gen=10_member=916_pso,0.127499,6.16691,1,0.0497997,55.485,55.485,1,-999
11,gen=10_member=952_pso,0.176345,6.06334,2,0.0194215,6.4898,6.4898,1,-999
11,gen=6_member=509_pso,0.0853209,6.54439,2,0.018362,0.488415,0.488415,1,-999
11,gen=8_member=779_pso,0.104177,6.43407,2,0.0112317,0.486069,0.486069,1,-999
11,gen=9_member=876_pso,0.112774,6.38868,3,0.0172494,0.48942,0.48942,1,-999
11,gen=9_member=806_pso,0.198595,5.9858,2,0.0237111,0.489939,0.489939,1,-999
11,gen=5_member=405_pso,0.174765,6.09213,2,0.0168322,0.490312,0.490312,1,-999
11,gen=8_member=786_pso,0.170837,6.09488,2,0.0162692,6.49006,6.49006,1,-999
11,gen=9_member=853_pso,0.0383754,6.95621,3,0.0303993,0.48219,0.48219,1,-999
11,gen=5_member=479_pso,0.0369793,6.97206,4,0.57428,0.48077,0.48077,1,-999
11,gen=9_member=805_pso,0.0137308,7.19574,1,0.0151957,0.474872,0.474872,1,-999
11,gen=5_member=440_pso,0.0172044,7.18621,1,0.0147938,0.476391,0.476391,1,-999
11,gen=9_member=883_pso,0.181382,6.05438,2,0.014736,0.489753,0.489753,1,-999
11,gen=10_member=915_pso,0.119019,6.34575,3,0.0184389,7.48939,7.48939,1,-999
11,gen=7_member=688_pso,0.118531,6.35298,3,0.0181606,0.489502,0.489502,1,-999
11,gen=10_member=988_pso,0.16894,6.10432,2,0.0144137,0.489801,0.489801,1,-999
11,gen=5_member=453_pso,0.0323251,7.02983,3,0.0149415,0.475904,0.475904,1,-999
11,gen=8_member=716_pso,0.109042,6.40306,3,0.0176342,0.489971,0.489971,1,-999
11,gen=10_member=944_pso,0.195181,5.999,2,0.0140194,4.48985,4.48985,1,-999
11,gen=8_member=799_pso,0.040867,6.93531,3,0.017463,0.47735,0.47735,1,-999
11,gen=10_member=932_pso,0.124538,6.3258,3,0.0171597,0.487081,0.487081,1,-999
11,gen=10_member=963_pso,0.115476,6.36457,3,0.0171199,0.49024,0.49024,1,-999
11,gen=10_member=978_pso,0.107344,6.41926,3,0.00776919,0.487707,0.487707,1,-999
11,gen=9_member=854_pso,0.00866988,7.3473,3,0.0166215,0.462291,0.462291,1,-999
11,gen=6_member=502_pso,0.0345875,6.99571,3,0.00515843,0.477968,0.477968,1,-999
11,gen=8_member=707_pso,0.167256,6.11088,2,0.0122943,0.48827,0.48827,1,-999
11,gen=8_member=713_pso,0.192472,6.01211,2,0.0102052,0.49059,0.49059,1,-999
11,gen=9_member=847_pso,0.0839632,6.55873,3,0.313093,0.485017,0.485017,1,-999
11,gen=9_member=878_pso,0.0303128,7.05874,3,0.015016,0.475545,0.475545,1,-999
11,gen=6_member=504_pso,0.18979,6.02125,2,0.0118058,0.490149,0.490149,1,-999
11,gen=9_member=837_pso,0.0108826,7.26894,2,0.0574896,0.467547,0.467547,1,-999
11,gen=5_member=481_pso,0.0134672,7.20248,1,0.0321145,0.473362,0.473362,1,-999
11,gen=10_member=909_pso,0.00497598,7.5015,3,0.0356834,3.43997,3.43997,1,-999
11,gen=10_member=912_pso,0.00421907,7.55263,1,0.00937539,0.430293,0.430293,1,-999
11,gen=6_member=535_pso,0.115191,6.36946,3,0.00576341,0.489081,0.489081,1,-999
11,gen=10_member=919_pso,0.0251954,7.12444,2,0.0334057,0.474839,0.474839,1,-999
11,gen=6_member=548_pso,0.193233,6.00884,3,0,0.491189,0.491189,1,-999
11,gen=6_member=513_pso,0.190233,6.02098,2,0.00315906,0.49024,0.49024,1,-999
11,gen=9_member=866_pso,0.165931,6.12468,2,0.0100411,0.489355,0.489355,1,-999
11,gen=10_member=950_pso,0.00706578,7.41419,3,0.0122624,0.448752,0.448752,1,-999
11,gen=6_member=564_pso,0.0339299,7.01163,3,0.0115963,0.475781,0.475781,1,-999
11,gen=5_member=474_pso,0.010611,7.28511,3,0.0965457,0.464558,0.464558,1,-999
11,gen=9_member=898_pso,0.00219386,7.70018,1,0.00896459,0.434426,0.434426,1,-999
11,gen=8_member=714_pso,0.0237375,7.13309,1,0.00881534,0.475371,0.475371,1,-999
11,gen=8_member=785_pso,0.00201433,7.72465,1,0.0021776,0.429857,0.429857,1,-999
11,gen=4_member=335_pso,0.0304349,7.05394,3,0.0035989,0.475894,0.475894,1,-999
11,gen=7_member=691_pso,0.164799,6.12738,2,0.00820574,0.48955,0.48955,1,-999
11,gen=8_member=782_pso,0.195164,6.00185,2,0.00866584,0.489569,0.489569,1,-999
11,gen=7_member=652_pso,0.110917,6.39519,3,0.00996948,6.4895,6.4895,1,-999
11,gen=10_member=946_pso,0.170783,6.10236,2,0.00775094,0.490219,0.490219,1,-999
11,gen=5_member=429_pso,0.0424053,6.92033,3,0.015868,0.47808,0.47808,1,-999
11,gen=8_member=702_pso,0.110987,6.3942,3,0.00951872,6.48974,6.48974,1,-999
11,gen=10_member=911_pso,0.163923,6.1276,2,0.00726757,0.489746,0.489746,1,-999
11,gen=5_member=434_pso,0.125476,6.31249,3,0.00877121,8.48612,8.48612,1,-999
11,gen=4_member=391_pso,0.107476,6.41443,3,0.00870338,5.48885,5.48885,1,-999
11,gen=9_member=852_pso,0.00736829,7.39833,3,0.00822217,0.451966,0.451966,1,-999
11,gen=8_member=732_pso,0.174956,6.08212,2,0.00645625,0.488848,0.488848,1,-999
11,gen=10_member=974_pso,0.0417823,6.92917,3,0.00788513,0.478175,0.478175,1,-999
11,gen=6_member=597_pso,0.0248125,7.13081,1,0.00590601,0.475904,0.475904,1,-999
11,gen=10_member=979_pso,0.126353,6.30492,3,0.0491628,0.486632,0.486632,1,-999
11,gen=10_member=927_pso,0.126249,6.30925,3,0.00449286,0.486297,0.486297,1,-999
11,gen=10_member=921_pso,0.243117,5.81842,1,0,16.4701,16.4701,1,-999
11,gen=10_member=913_pso,0.244825,5.82062,2,1e+30,14.4705,14.4705,1,-999
11,gen=10_member=949_pso,0.000104167,8,3,1e+30,12.3844,12.3844,1,-999
11,gen=10_member=998_pso,0.0189398,7.18609,2,0.0584861,0.476334,0.476334,1,-999
11,gen=8_member=792_pso,0.0448781,6.89351,3,0.213015,0.473774,0.473774,1,-999
11,gen=10_member=989_pso,0.111149,6.39933,4,0.0541619,0.489006,0.489006,1,-999
11,gen=10_member=935_pso,0.094648,6.49787,2,0.0496998,0.485516,0.485516,1,-999
11,gen=8_member=711_pso,0.195198,6.00097,3,1e+30,0.489634,0.489634,1,-999
11,gen=10_member=965_pso,0.00507569,7.50319,4,0.283846,0.439646,0.439646,1,-999
11,gen=8_member=719_pso,0.178726,6.06422,3,0.0717374,0.489891,0.489891,1,-999
11,gen=8_member=794_pso,0.119518,6.34597,4,0.0639322,0.48942,0.48942,1,-999
11,gen=10_member=975_pso,0.163069,6.13471,3,0.0764653,0.489199,0.489199,1,-999
11,gen=6_member=571_pso,0.0884321,6.53021,2,0.0381133,0.490789,0.490789,1,-999
11,gen=8_member=734_pso,0.203181,5.96236,2,0.0378365,0.487592,0.487592,1,-999
11,gen=10_member=928_pso,0.142915,6.22685,3,0.0395816,0.484769,0.484769,1,-999
11,gen=10_member=983_pso,0.137137,6.25656,3,0.012397,0.485149,0.485149,1,-999
11,gen=6_member=559_pso,0.21328,5.93316,2,0.0916906,0.4815,0.4815,1,-999
12,gen=12_member=1101_pso,0.141917,6.10628,2,0.052035,48.4895,48.4895,1,-999
12,gen=12_member=1102_pso,0.00430075,7.29182,1,0.00867076,9.4677,9.4677,1,-999
12,gen=12_member=1104_pso,0.0415451,6.70644,1,0.0355842,52.4813,52.4813,1,-999
12,gen=12_member=1106_pso,0.0490115,6.64208,2,0.0767072,81.4808,81.4808,1,-999
12,gen=12_member=1107_pso,0.169485,5.93517,1,0.0650016,215.485,215.485,1,-999
12,gen=12_member=1109_pso,0.0268754,6.87678,1,0.0157436,45.4687,45.4687,1,-999
12,gen=12_member=1110_pso,0.062629,6.51049,1,0.0643364,146.49,146.49,1,-999
12,gen=12_member=1111_pso,0.160153,6.00508,3,0.13979,193.491,193.491,1,-999
12,gen=12_member=1112_pso,0.0846035,6.36833,1,0.0562588,129.474,129.474,1,-999
12,gen=12_member=1113_pso,0.197115,5.8138,1,1e+30,117.479,117.479,1,-999
12,gen=12_member=1114_pso,0.0410397,6.71305,1,0.066628,51.4823,51.4823,1,-999
12,gen=12_member=1115_pso,0.129476,6.11093,1,0.021339,72.488,72.488,1,-999
12,gen=12_member=1116_pso,0.114343,6.37531,4,0.208655,0.473293,0.473293,1,-999
12,gen=12_member=1117_pso,9.70908e-05,8,1,1e+30,15.4086,15.4086,1,-999
12,gen=12_member=1118_pso,0.10788,6.22525,1,0.0394094,41.4851,41.4851,1,-999
12,gen=12_member=1119_pso,0.0793647,6.41176,1,0.0454428,134.479,134.479,1,-999
12,gen=12_member=1121_pso,0.00050059,8,5,-999,5.4086,5.4086,1,-999
12,gen=12_member=1123_pso,0.0480505,6.63995,1,0.0941972,82.4811,82.4811,1,-999
12,gen=12_member=1124_pso,0.207475,5.95361,3,0.0340005,0.486621,0.486621,1,-999
12,gen=12_member=1125_pso,0.0281444,7.09229,3,0.0822876,0.473672,0.473672,1,-999
12,gen=12_member=1126_pso,0.0738018,6.42321,1,0.0660926,150.479,150.479,1,-999
12,gen=12_member=1127_pso,0.0611264,6.52377,1,0.0128179,141.49,141.49,1,-999
12,gen=12_member=1130_pso,0.225095,5.88427,3,0.0410139,0.483145,0.483145,1,-999
12,gen=12_member=1131_pso,0.000507549,8,6,-999,0.408599,0.408599,1,-999
12,gen=12_member=1132_pso,0.12997,6.12945,2,0.0886236,47.488,47.488,1,-999
12,gen=12_member=1133_pso,0.0756505,6.41383,1,0.0282356,150.479,150.479,1,-999
12,gen=12_member=1134_pso,0.0991341,6.2792,1,0.0488969,46.4784,46.4784,1,-999
12,gen=12_member=1136_pso,0.00931853,7.37942,3,0.0960315,0.455919,0.455919,1,-999
12,gen=12_member=1137_pso,0.000584134,7.98587,1,0.00406858,0.410972,0.410972,1,-999
12,gen=12_member=1138_pso,0.029456,7.07291,3,0.0114437,9.46936,9.46936,1,-999
12,gen=12_member=1139_pso,0.0694986,6.51177,2,0.105665,117.491,117.491,1,-999
12,gen=12_member=1140_pso,0.00279134,7.39101,1,0.0172679,8.45345,8.45345,1,-999
12,gen=12_member=1144_pso,0.000224968,8,4,1e+30,9.4086,9.4086,1,-999
12,gen=12_member=1145_pso,0.157836,5.98196,2,0.084237,243.489,243.489,1,-999
12,gen=12_member=1147_pso,0.0188277,6.9996,1,0.0396961,34.467,34.467,1,-999
12,gen=12_member=1148_pso,0.114182,6.19188,1,0.0190504,47.4839,47.4839,1,-999
12,gen=12_member=1149_pso,0.176865,5.90196,2,0.117615,163.481,163.481,1,-999
12,gen=12_member=1151_pso,0.117098,6.18554,1,0.024622,33.4827,33.4827,1,-999
12,gen=12_member=1152_pso,0.00310602,7.62371,2,0.00741335,0.425655,0.425655,1,-999
12,gen=12_member=1154_pso,0.00566045,7.24274,1,0.00676581,9.47314,9.47314,1,-999
12,gen=12_member=1155_pso,0.0282918,6.85847,1,0.00783099,39.4701,39.4701,1,-999
12,gen=12_member=1156_pso,0.00401709,7.47269,2,0.00717625,6.44562,6.44562,1,-999
12,gen=12_member=1157_pso,0.140214,6.24481,4,0.142083,0.481008,0.481008,1,-999
12,gen=12_member=1158_pso,0.0284182,6.85595,1,0.0647046,39.4696,39.4696,1,-999
12,gen=12_member=1159_pso,0.142767,6.08875,2,0.0316765,93.4895,93.4895,1,-999
12,gen=12_member=1160_pso,0.0354819,6.98545,3,0.0553466,0.466036,0.466036,1,-999
12,gen=12_member=1161_pso,0.231895,5.86236,3,0,0.480423,0.480423,1,-999
12,gen=12_member=1162_pso,0.135323,6.25496,4,0.132714,0.478983,0.478983,1,-999
12,gen=12_member=1163_pso,0.0324989,7.09,4,0.355679,0.473019,0.473019,1,-999
12,gen=12_member=1164_pso,0.0924292,6.31812,1,0.0440844,73.4768,73.4768,1,-999
12,gen=12_member=1165_pso,0.0309449,7.05749,3,0.0246235,9.46597,9.46597,1,-999
12,gen=12_member=1166_pso,0.105606,6.37121,3,0.110754,12.4739,12.4739,1,-999
12,gen=12_member=1168_pso,0.0695605,6.74427,4,0.286927,0.475964,0.475964,1,-999
12,gen=12_member=1171_pso,0.0904487,6.33308,1,0.0397208,83.4759,83.4759,1,-999
12,gen=12_member=1172_pso,0.191993,6.00138,3,0.143136,26.4903,26.4903,1,-999
12,gen=12_member=1173_pso,0.0785328,6.58289,3,0.0163304,0.485256,0.485256,1,-999
12,gen=12_member=1174_pso,0.140237,6.06029,1,0.0538204,118.488,118.488,1,-999
12,gen=12_member=1176_pso,0.000898674,7.6362,1,0.011203,5.42514,5.42514,1,-999
12,gen=12_member=1177_pso,0.00464349,7.5179,3,0.0208379,0.444004,0.444004,1,-999
12,gen=12_member=1178_pso,0.0818744,6.56914,3,0.0156037,0.485814,0.485814,1,-999
12,gen=12_member=1179_pso,0.077878,6.59874,3,0.0194658,0.485039,0.485039,1,-999
12,gen=12_member=1180_pso,0.175664,6.07976,4,0.00810499,0.489107,0.489107,1,-999
12,gen=12_member=1182_pso,0.195662,5.9979,3,0.0139474,0.489945,0.489945,1,-999
12,gen=12_member=1183_pso,0.0639242,6.52827,2,0.0282894,131.49,131.49,1,-999
12,gen=12_member=1187_pso,0.0019299,7.74139,2,0.00144761,0.442749,0.442749,1,-999
12,gen=12_member=1188_pso,0.221858,5.90053,3,0.0482772,0.481505,0.481505,1,-999
12,gen=12_member=1189_pso,0.0944299,6.48639,2,0.0272319,16.4874,16.4874,1,-999
12,gen=12_member=1190_pso,0.0679074,6.6763,3,0.0187608,14.4812,14.4812,1,-999
12,gen=12_member=1191_pso,0.149045,6.02191,1,0.0785822,162.489,162.489,1,-999
12,gen=12_member=1192_pso,0.114921,6.22174,2,0.0584163,29.485,29.485,1,-999
12,gen=12_member=1194_pso,0.0112813,7.25943,2,0.032761,0.470156,0.470156,1,-999
12,gen=12_member=1195_pso,0.157784,6.03986,3,0.107872,150.489,150.489,1,-999
12,gen=12_member=1196_pso,0.0584112,6.75884,3,0.0145851,0.475818,0.475818,1,-999
12,gen=12_member=1199_pso,0.176819,5.899,1,0.131302,172.481,172.481,1,-999
12,gen=10_member=939_pso,9.76148e-05,8,2,1e+30,14.4086,14.4086,1,-999
12,gen=10_member=987_pso,0.246036,5.81771,2,1e+30,0.477749,0.477749,1,-999
12,gen=10_member=995_pso,0.199351,5.84167,2,0.268108,70.4807,70.4807,1,-999
12,gen=8_member=788_pso,0.242803,5.82685,2,0.177955,0.476695,0.476695,1,-999
12,gen=10_member=992_pso,0.0436759,6.71103,2,0.0805114,51.4824,51.4824,1,-999
12,gen=11_member=1005_pso,0.196464,5.85876,1,0,79.4816,79.4816,1,-999
12,gen=11_member=1043_pso,0.170596,5.92614,1,0.0372267,221.484,221.484,1,-999
12,gen=11_member=1010_pso,0.0625412,6.54209,2,0.060636,106.49,106.49,1,-999
12,gen=11_member=1091_pso,0.0854643,6.53911,3,0.00345558,0.491011,0.491011,1,-999
12,gen=11_member=1021_pso,0.157789,5.98113,1,0.103748,244.488,244.488,1,-999
12,gen=10_member=964_pso,0.0601037,6.57337,1,0.0663692,73.486,73.486,1,-999
12,gen=11_member=1002_pso,0.0292106,6.88352,2,0.0673381,36.4673,36.4673,1,-999
12,gen=11_member=1014_pso,0.142307,6.05025,1,0.0447056,141.487,141.487,1,-999
12,gen=11_member=1078_pso,0.149708,6.03735,2,0.06127,152.488,152.488,1,-999
12,gen=11_member=1051_pso,0.119033,6.16873,1,0.0527922,33.485,33.485,1,-999
12,gen=11_member=1082_pso,0.113345,6.20015,1,0.0319863,47.485,47.485,1,-999
12,gen=11_member=1008_pso,0.170425,5.9576,2,0.0773746,200.488,200.488,1,-999
12,gen=10_member=916_pso,0.127499,6.16691,1,0.0530099,29.4861,29.4861,1,-999
12,gen=11_member=1012_pso,0.105581,6.23902,1,0.0295249,49.4818,49.4818,1,-999
12,gen=11_member=1095_pso,0.131703,6.11044,1,0.0546173,80.4886,80.4886,1,-999
12,gen=11_member=1031_pso,0.00583262,7.22864,1,0.0396244,9.47627,9.47627,1,-999
12,gen=5_member=481_pso,0.0134672,7.20248,1,0.0400886,0.480299,0.480299,1,-999
12,gen=6_member=528_pso,0.0945761,6.49318,3,0.0499607,9.48862,9.48862,1,-999
12,gen=8_member=700_pso,0.0226444,7.15495,2,0.0195076,0.476688,0.476688,1,-999
12,gen=11_member=1001_pso,0.102063,6.26102,1,0.0327199,37.4815,37.4815,1,-999
12,gen=4_member=311_pso,0.0173692,7.18439,1,0.00823944,2.47784,2.47784,1,-999
12,gen=10_member=972_pso,0.0986015,6.47227,2,0.0223312,0.485715,0.485715,1,-999
12,gen=11_member=1073_pso,0.02519,6.904,1,0.0408474,37.4636,37.4636,1,-999
12,gen=9_member=881_pso,0.13128,6.15383,3,0.115023,29.4879,29.4879,1,-999
12,gen=9_member=808_pso,0.0919041,6.49768,2,0.0148552,9.48973,9.48973,1,-999
12,gen=10_member=938_pso,0.0883683,6.52681,3,0.0343638,9.49249,9.49249,1,-999
12,gen=9_member=805_pso,0.0137308,7.19574,1,0.0189689,0.478751,0.478751,1,-999
12,gen=5_member=440_pso,0.0172044,7.18621,1,0.0184671,0.477427,0.477427,1,-999
12,gen=11_member=1007_pso,0.099922,6.28183,2,0.029084,45.4786,45.4786,1,-999
12,gen=11_member=1081_pso,0.0861665,6.53761,3,0.0118664,0.491181,0.491181,1,-999
12,gen=11_member=1046_pso,0.0899114,6.5113,2,0.0865168,0.491785,0.491785,1,-999
12,gen=10_member=912_pso,0.00421907,7.55263,3,0.0185493,0.438935,0.438935,1,-999
12,gen=9_member=898_pso,0.00219386,7.70018,2,0.00443887,0.434815,0.434815,1,-999
12,gen=8_member=714_pso,0.0237375,7.13309,2,0.00881534,0.473682,0.473682,1,-999
12,gen=11_member=1093_pso,0.0907764,6.50991,2,0.00810254,0.491423,0.491423,1,-999
12,gen=11_member=1049_pso,0.00449963,7.27439,1,0.00690138,10.4715,10.4715,1,-999
12,gen=11_member=1061_pso,0.00159562,7.77161,2,0.00634585,0.448754,0.448754,1,-999
12,gen=6_member=597_pso,0.0248125,7.13081,2,0.00592783,0.473138,0.473138,1,-999
12,gen=8_member=785_pso,0.00201433,7.72465,2,0.00107328,0.439491,0.439491,1,-999
12,gen=11_member=1056_pso,0.0016583,7.77011,2,0.00135921,0.448452,0.448452,1,-999
12,gen=10_member=921_pso,0.243117,5.81842,2,0,16.4778,16.4778,1,-999
12,gen=10_member=913_pso,0.244825,5.82062,3,1e+30,0.477182,0.477182,1,-999
12,gen=11_member=1044_pso,0.000104087,8,3,1e+30,12.4086,12.4086,1,-999
12,gen=10_member=929_pso,0.133755,6.14474,3,0.108301,29.487,29.487,1,-999
12,gen=9_member=833_pso,0.16302,6.12986,4,0.126115,0.488801,0.488801,1,-999
12,gen=11_member=1026_pso,0.120121,6.20229,2,0.0611898,29.4851,29.4851,1,-999
12,gen=11_member=1064_pso,0.0444893,6.89267,3,0.0578956,0.465921,0.465921,1,-999
12,gen=6_member=559_pso,0.21328,5.93316,3,0.0423205,0.483773,0.483773,1,-999
12,gen=11_member=1052_pso,0.0271149,6.91006,2,0.0163263,33.4624,33.4624,1,-999
12,gen=11_member=1013_pso,0.105754,6.25185,2,0.0609872,27.4802,27.4802,1,-999
12,gen=10_member=998_pso,0.0189398,7.18609,2,0.046203,0.477497,0.477497,1,-999
12,gen=9_member=837_pso,0.0108826,7.26894,2,0.026065,0.471179,0.471179,1,-999
12,gen=10_member=935_pso,0.094648,6.49787,4,0.132918,0.489425,0.489425,1,-999
12,gen=11_member=1072_pso,0.00487093,7.28407,2,0.0279156,5.46941,5.46941,1,-999
12,gen=11_member=1057_pso,0.0496501,6.83823,3,0.0431826,0.470483,0.470483,1,-999
12,gen=11_member=1053_pso,0.0737691,6.62954,3,0.0244401,0.47999,0.47999,1,-999
12,gen=11_member=1022_pso,0.211501,5.94159,3,0.0237224,0.485693,0.485693,1,-999
12,gen=6_member=569_pso,0.0823514,6.56696,3,0.0084348,0.486339,0.486339,1,-999
12,gen=6_member=571_pso,0.0884321,6.53021,4,0.128694,0.491901,0.491901,1,-999
12,gen=8_member=734_pso,0.203181,5.96236,3,0.0213841,0.488111,0.488111,1,-999
12,gen=11_member=1083_pso,0.100595,6.45202,3,0.0344463,0.48316,0.48316,1,-999
12,gen=10_member=919_pso,0.0251954,7.12444,2,0.00936169,0.471721,0.471721,1,-999
12,gen=9_member=846_pso,0.187344,6.03216,4,0.0332165,0.490679,0.490679,1,-999
12,gen=11_member=1075_pso,0.0600654,6.74722,3,0.0259638,0.475152,0.475152,1,-999
12,gen=11_member=1085_pso,0.055057,6.78327,3,0.0250388,0.47672,0.47672,1,-999
12,gen=11_member=1009_pso,0.0704489,6.65834,3,0.0163027,0.479401,0.479401,1,-999
12,gen=9_member=803_pso,0.183315,6.04278,4,0.030585,0.489644,0.489644,1,-999
12,gen=9_member=806_pso,0.198595,5.9858,3,0.0217477,0.489971,0.489971,1,-999
12,gen=11_member=1080_pso,0.0657008,6.69471,3,0.0236692,14.4841,14.4841,1,-999
12,gen=9_member=842_pso,0.179709,6.06028,4,0.0258405,0.488917,0.488917,1,-999
12,gen=10_member=952_pso,0.176345,6.06334,4,0.0207468,0.489689,0.489689,1,-999
12,gen=11_member=1088_pso,0.0658577,6.69464,3,0.00901707,14.4841,14.4841,1,-999
12,gen=6_member=509_pso,0.0853209,6.54439,3,0.00623474,0.490577,0.490577,1,-999
12,gen=11_member=1020_pso,0.0557776,6.78299,3,0.0137062,0.476611,0.476611,1,-999
12,gen=11_member=1030_pso,0.0593469,6.75062,3,0.00675977,0.474372,0.474372,1,-999
12,gen=5_member=405_pso,0.174765,6.09213,4,0.0247651,0.488569,0.488569,1,-999
12,gen=8_member=786_pso,0.170837,6.09488,4,0.0204238,0.489689,0.489689,1,-999
12,gen=11_member=1016_pso,0.200984,5.98264,3,0.0149045,0.489625,0.489625,1,-999
12,gen=9_member=883_pso,0.181382,6.05438,4,0.0184991,0.489309,0.489309,1,-999
12,gen=7_member=629_pso,0.103006,6.44355,3,0.0146365,0.482535,0.482535,1,-999
12,gen=10_member=988_pso,0.16894,6.10432,4,0.0180946,0.488917,0.488917,1,-999
12,gen=10_member=944_pso,0.195181,5.999,3,0.0149903,0.489944,0.489944,1,-999
12,gen=11_member=1048_pso,0.071897,6.6433,3,0.0135674,0.481633,0.481633,1,-999
12,gen=8_member=707_pso,0.167256,6.11088,4,0.0154339,0.488368,0.488368,1,-999
12,gen=6_member=504_pso,0.18979,6.02125,4,0.0165124,0.490149,0.490149,1,-999
12,gen=8_member=779_pso,0.104177,6.43407,3,0.0106257,0.48146,0.48146,1,-999
12,gen=11_member=1028_pso,0.193061,6.0073,4,0,0.489383,0.489383,1,-999
12,gen=8_member=713_pso,0.192472,6.01211,4,0.0128113,0.489309,0.489309,1,-999
12,gen=9_member=866_pso,0.165931,6.12468,4,0.0126053,0.48893,0.48893,1,-999
12,gen=11_member=1066_pso,0.190563,6.01567,4,0.0137567,0.490018,0.490018,1,-999
12,gen=11_member=1059_pso,0.202242,5.97502,3,0.00897686,0.489408,0.489408,1,-999
12,gen=11_member=1089_pso,0.0839386,6.55657,3,0.0121343,0.488838,0.488838,1,-999
12,gen=8_member=782_pso,0.195164,6.00185,4,1e+30,0.489646,0.489646,1,-999
12,gen=7_member=691_pso,0.164799,6.12738,4,0.0149326,0.489124,0.489124,1,-999
12,gen=10_member=946_pso,0.170783,6.10236,4,0.00973031,0.489472,0.489472,1,-999
13,gen=13_member=1201_pso,0.0412473,6.72342,2,0.0588166,0.465227,0.465227,1,-999
13,gen=13_member=1202_pso,0.0550769,6.57331,1,0.00450906,57.4833,57.4833,1,-999
13,gen=13_member=1204_pso,0.00365673,7.31479,1,0.000642278,16.4771,16.4771,1,-999
13,gen=13_member=1205_pso,0.146795,6.03214,2,0.0622739,8.48748,8.48748,1,-999
13,gen=13_member=1206_pso,0.019644,6.9893,1,0.0322931,28.4687,28.4687,1,-999
13,gen=13_member=1207_pso,0.0071274,7.15158,1,0.0125624,55.4871,55.4871,1,-999
13,gen=13_member=1208_pso,0.102019,6.25993,1,0.0207645,31.4853,31.4853,1,-999
13,gen=13_member=1209_pso,0.176834,5.90072,2,0.117615,30.4786,30.4786,1,-999
13,gen=13_member=1210_pso,0.167877,5.9382,1,0.0276488,31.4831,31.4831,1,-999
13,gen=13_member=1211_pso,0.0290194,6.85146,1,0.0127837,5.46703,5.46703,1,-999
13,gen=13_member=1212_pso,0.00129779,7.55441,1,0.00538511,38.4579,38.4579,1,-999
